edition	source_digest	set_kind	set_name	set_template_type	applicable_entity	predefined_type	includes_subtypes	member_path	member_kind	value_type	unit_type	source_path	source_file_digest
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	CornerChamfer	single	IfcPositiveLengthMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	DesignLocationNumber	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	FormStrippingStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	HollowCorePlugging	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	InitialTension	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	LiftingStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	ManufacturingToleranceClass	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	MinimumAllowableSupportLength	single	IfcPositiveLengthMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	PieceMark	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	ReleaseStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	Shortening	single	IfcRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	SupportDuringTransportDescription	single	IfcText		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	SupportDuringTransportDocReference	reference	IfcExternalReference		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	TendonRelaxation	single	IfcPositiveRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	TransportationStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	Twisting	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcRoof		true	TypeDesignator	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	BatterAtEnd	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	BatterAtStart	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	CamberAtMidspan	single	IfcRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	CornerChamfer	single	IfcPositiveLengthMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	DesignLocationNumber	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	FormStrippingStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	HollowCorePlugging	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	InitialTension	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	LiftingStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	ManufacturingToleranceClass	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	MinimumAllowableSupportLength	single	IfcPositiveLengthMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	PieceMark	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	ReleaseStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	Shortening	single	IfcRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	SupportDuringTransportDescription	single	IfcText		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	SupportDuringTransportDocReference	reference	IfcExternalReference		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	TendonRelaxation	single	IfcPositiveRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	TransportationStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	Twisting	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcSlab		true	TypeDesignator	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	BatterAtEnd	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	BatterAtStart	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	CamberAtMidspan	single	IfcRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	CornerChamfer	single	IfcPositiveLengthMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	DesignLocationNumber	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	FormStrippingStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	HollowCorePlugging	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	InitialTension	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	LiftingStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	ManufacturingToleranceClass	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	MinimumAllowableSupportLength	single	IfcPositiveLengthMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	PieceMark	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	ReleaseStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	Shortening	single	IfcRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	SupportDuringTransportDescription	single	IfcText		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	SupportDuringTransportDocReference	reference	IfcExternalReference		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	TendonRelaxation	single	IfcPositiveRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	TransportationStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	Twisting	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStair		true	TypeDesignator	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	BatterAtEnd	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	BatterAtStart	single	IfcPlaneAngleMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	CamberAtMidspan	single	IfcRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	CornerChamfer	single	IfcPositiveLengthMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	DesignLocationNumber	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	FormStrippingStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	HollowCorePlugging	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	InitialTension	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	LiftingStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	ManufacturingToleranceClass	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	MinimumAllowableSupportLength	single	IfcPositiveLengthMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	PieceMark	single	IfcLabel		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	ReleaseStrength	single	IfcPressureMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	Shortening	single	IfcRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	SupportDuringTransportDescription	single	IfcText		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	SupportDuringTransportDocReference	reference	IfcExternalReference		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_PrecastConcreteElementGeneral	type-driven-override	IfcStairFlight		true	TendonRelaxation	single	IfcPositiveRatioMeasure		psd/Pset_PrecastConcreteElementGeneral.xml	928d2db48a58b8a0ec96f163ece2b4468fbf76b626049a6abf5a34b5597e17c4
